Guthrie10WSW,5,5,-1489.1,1737.8,-760.61,150.15,-10.51
Guthrie10WSW,5,6,1468.4,-1650.8,633.19,-93.07,4.59
Guthrie10WSW,5,7,-2679.9,2956.7,-1216.9,223.56,-14.69
Guthrie10WSW,5,8,-6419.1,6538,-2475.7,414.61,-25.08
Guthrie10WSW,5,9,-5084.3,5077.7,-1892.2,315.19,-19.18
Guthrie10WSW,5,10,-589.46,277.42,-54.37,16.52,-1.84
Guthrie10WSW,5,11,4274.6,-3890.8,1255.6,-162.63,7.19
Guthrie10WSW,5,12,-802.02,287.08,18.31,-6.4,0
Hart3N,5,1,-705.87,597.8,-170.67,23.11,-1.17
Hart3N,5,2,-90.47,70.67,-12.95,2.6,-0.25
Hart3N,5,3,-885.79,1009.6,-408.73,72.38,-4.52
Hart3N,5,4,38.43,-40.24,4.57,6.62,-0.85
Hart3N,5,5,-243.22,323.46,-152.13,31.7,-2.04
Hart3N,5,6,-93.25,101.82,-35.05,6.31,-0.31
Hart3N,5,7,51.73,-71.97,30.56,-1.65,-0.14
Hart3N,5,8,-23.55,50.92,-41.23,15.2,-1.21
Hart3N,5,9,-77.21,87.62,-33.88,7.59,-0.48
Hart3N,5,10,144.7,-209.43,101.25,-16.02,0.82
Hart3N,5,11,-1162.2,1103.1,-376.55,58.77,-3.32
Hart3N,5,12,-105.13,37.02,11.6,-1.4,0
Hereford2NW,5,1,479.33,-567.1,224.62,-31.13,1.42
Hereford2NW,5,2,26.21,-29.36,8.36,2.04,-0.2
Hereford2NW,5,3,125.93,-167.55,73.51,-9.62,0.35
Hereford2NW,5,4,-27.98,50.48,-35.34,12.13,-0.83
Hereford2NW,5,5,-11.12,35.68,-33.32,12.52,-0.77
Hereford2NW,5,6,52.11,-68.99,27.53,-1.27,0.03
Hereford2NW,5,7,49.88,-62.17,21.45,1.02,-0.34
Hereford2NW,5,8,-6.47,26.18,-27.7,11.69,-0.85
Hereford2NW,5,9,28.18,-25.61,-0.8,5.98,-0.42
Hereford2NW,5,10,-29.73,38.34,-18.07,5.41,-0.19
Hereford2NW,5,11,-6.09,-17.87,16.26,-1.08,0.1
